player_id,nickname,real_name,age,country,current_team,teams,total_kills,total_deaths,headshot_percentage,damage_per_round,grenade_dmg_per_round,maps_played,rounds_played,kills_per_death,kills_per_round,assists_per_round,deaths_per_round,saved_by_teammate_per_round,saved_teammates_per_round,rounds_with_kills,kill_to_death_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_win_percent_after_first_kill,first_kill_in_won_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,rating,has_team,is_brazilian,age_group,rifle_share,sniper_share,smg_share,pistol_share,grenade_share,other_share
12244,Sergiz,Sergey Atamanchuk,21,Ukraine,Doge Soldiers,"CR4ZY, Project X, Akuma, Windigo Academy",7947,7849,51.9,72.6,5.1,465,12322,1.01,0.64,0.13,0.64,0.08,0.09,5571,98,1051,1091,0.96,0.95,71.1,12.2,6751,3739,1364,398,64,6,5962,191,382,1302,100,41,1.03,True,False,21-23,0.7502202088838555,0.02403422675223355,0.0480684535044671,0.16383540958852397,0.012583364791745313,0.005159179564615578
5061,PERCY,Martin Wessel,28,Denmark,,"Secret, Sprout, Tricked",18369,18769,58.5,73.5,4.2,1030,27376,0.98,0.67,0.12,0.69,0.09,0.09,12530,-400,2768,3040,0.91,0.99,72.8,14.6,14846,8096,3252,978,187,17,13450,462,928,3241,241,101,0.98,False,False,27-29,0.732211878708694,0.025151069737056997,0.05051989765365562,0.17643856497359683,0.013119930317382547,0.00549839403342588
10697,blocker,Yanko Panov,25,Bulgaria,NeedDOCTOR,"Windigo, FATE, Bpro",15729,16240,49.3,77.0,4.9,864,22973,0.97,0.68,0.15,0.71,0.11,0.12,10675,-511,2295,2509,0.91,0.98,73.6,14.3,12298,6838,2819,835,167,16,12157,247,911,2168,257,34,1.05,True,False,24-26,0.7729035539449425,0.01570347765274334,0.05791849450060398,0.13783457308156907,0.01633924597876534,0.002161612308474792
8539,leman,Eryk Kocęba,25,Poland,AGO,AGO,9069,9194,51.4,72.4,4.0,509,13762,0.99,0.66,0.13,0.67,0.1,0.12,6244,-125,1195,1326,0.9,0.94,72.0,12.6,7518,4097,1591,446,98,12,7212,35,210,1502,128,18,0.97,True,False,24-26,0.7952365200132319,0.0038593009152056456,0.023155805491233875,0.16561914213253942,0.014114014775609219,0.0019847833278200462
15569,Sapec,Anton Palmgren,19,Sweden,EYEBALLERS,Young Ninjas,8232,8537,52.6,77.3,5.6,451,12082,0.96,0.68,0.14,0.71,0.1,0.09,5554,-305,1469,1640,0.9,1.05,70.8,17.2,6528,3543,1446,473,82,10,6394,28,345,1340,120,31,1.05,True,False,<=20,0.7767249757045676,0.003401360544217687,0.04190962099125364,0.16277939747327502,0.014577259475218658,0.0037657920310981536
7805,RUSH,William Wierzba,28,United States,Evil Geniuses,"Cloud9, Complexity, OpTic",24435,24806,47.3,71.9,3.9,1413,36954,0.99,0.66,0.15,0.67,0.11,0.1,16746,-371,3264,3574,0.91,0.95,72.0,12.2,20208,10899,4308,1266,256,17,18454,148,1128,4376,323,72,0.97,True,False,27-29,0.7552281563331287,0.0060568856148966645,0.04616329036218539,0.17908737466748517,0.013218743605483937,0.0029465930018416206
7169,RpK,Cédric Guipouy,32,France,,"Vitality, Envy, Titan, G2",26056,26673,50.7,72.1,2.9,1499,39100,0.98,0.67,0.13,0.68,0.11,0.11,17736,-617,3231,3437,0.94,0.93,72.7,11.6,21364,11448,4587,1401,282,18,19005,71,1716,5057,202,24,0.97,False,False,30+,0.729390543444888,0.002724900214921707,0.065858151673319,0.19408197727970525,0.0077525330058335895,0.00092109303039607
18120,sinnopsyy,Dionis Budeci,27,Kosovo,Bad News Eagles,"Bad News Eagles, BLINK, Secret",12017,12583,57.1,78.8,5.4,650,17449,0.96,0.69,0.13,0.72,0.08,0.07,8047,-566,1963,2235,0.88,1.02,72.7,16.2,9402,5070,2153,670,139,15,8775,300,464,2209,157,135,1.03,True,False,27-29,0.7302155280019972,0.024964633435965715,0.03861196638096031,0.18382291753349422,0.013064824831488724,0.011234085046184571
11217,SPELLAN,Teodor Nikolov,24,Bulgaria,BeyondPossible,"SKADE, Outlaws, Windigo, Epsilon",24704,24951,39.6,74.1,5.4,1438,37654,0.99,0.66,0.13,0.66,0.08,0.08,17050,-247,3809,3839,0.99,1.0,73.3,14.2,20604,11198,4335,1259,231,27,14660,3489,2456,3602,434,115,1.03,True,False,24-26,0.5934261658031088,0.141232189119171,0.09941709844559586,0.14580634715025906,0.01756800518134715,0.004655116580310881
19015,Bymas,Aurimas Pipiras,18,Lithuania,MOUZ,"MOUZ, FaZe",6546,6488,48.6,70.7,2.8,385,10318,1.01,0.63,0.12,0.63,0.1,0.1,4568,58,805,823,0.98,0.92,75.2,11.3,5750,3050,1123,333,59,3,5235,64,158,1059,40,28,1.03,True,False,<=20,0.7997250229147571,0.00977696303085854,0.02413687748243202,0.1617781851512374,0.006110601894286587,0.004277421326000611
9916,mono,Michał Gabszewicz,26,Poland,,"x-kom, Illuminar, Izako Boars",11640,11657,44.6,75.5,5.7,662,17680,1.0,0.66,0.13,0.66,0.07,0.09,8123,-17,1224,1198,1.02,0.9,71.2,9.9,9557,5385,2079,552,94,13,8223,329,741,2159,201,28,0.97,False,False,24-26,0.7064432989690722,0.028264604810996564,0.06365979381443299,0.1854810996563574,0.017268041237113403,0.0024054982817869417
13749,Queenix,Jonas Dideriksen,23,Denmark,MASONIC,"MASONIC, x6tence",8306,8369,56.4,71.5,4.8,481,12960,0.99,0.64,0.12,0.65,0.1,0.11,5733,-63,1020,1051,0.97,0.93,70.8,11.1,7227,3780,1452,387,109,5,6358,81,433,1317,117,22,1.03,True,False,21-23,0.7654707440404527,0.009751986515771732,0.05213098964603901,0.15856007705273295,0.014086202745003612,0.0026486876956417047
10784,RuStY,Alfred Karlsson,24,Sweden,Into the Breach,"GamerLegion, Singularity, Red Reserve",23216,23547,53.0,73.5,4.4,1298,35053,0.99,0.66,0.13,0.67,0.1,0.1,15940,-331,3166,3538,0.89,0.95,70.6,12.6,19113,10287,4274,1156,202,21,16941,323,1431,4136,393,57,1.03,True,False,24-26,0.7297122674017918,0.013912818745692626,0.061638525155065474,0.17815299793246037,0.016927980702963474,0.0024552033080634046
2898,raalz,Rasmus Steensborg,27,Denmark,Sprout,"Sprout, Lyngby Vikings, Ambush",17047,17443,58.0,71.5,4.9,958,25914,0.98,0.66,0.12,0.67,0.1,0.11,11635,-396,2465,2448,1.01,0.98,71.1,13.5,14279,7543,3017,860,191,24,12794,112,1055,2779,319,43,0.97,True,False,27-29,0.7505132867953306,0.006570070980231125,0.06188772217985569,0.16301988619698482,0.018712970024051152,0.00252243796562445
8368,jmqa,Savelii Bragin,25,Russia,,"Quantum Bellator Fire, PiTER, EPG",16152,16425,51.0,73.8,4.4,922,24189,0.98,0.67,0.13,0.68,0.09,0.08,11138,-273,2181,2314,0.94,0.96,71.7,13.2,13051,7276,2902,789,154,17,10481,1414,967,2985,258,79,0.97,False,False,24-26,0.6488979692917286,0.08754333828628033,0.059868746904408125,0.1848068350668648,0.015973254086181277,0.004891035165923725
10192,DeStRoYeR,JiaMing Gu,28,China,Invictus,"Invictus, EHOME, BOOT",10691,10922,42.1,74.2,2.7,598,15794,0.98,0.68,0.12,0.69,0.09,0.09,7376,-231,1647,1660,0.99,1.01,70.7,15.3,8418,4822,1913,528,106,7,5374,2683,637,1925,65,38,0.97,True,False,27-29,0.5026657936582172,0.2509587503507623,0.059582826676643906,0.18005799270414366,0.006079880273126929,0.0035543915442895896
15117,Keoz,Nicolas Dgus,21,Belgium,Falcons,"Syman, LDLC, K23",14980,15598,54.7,75.1,4.9,832,22130,0.96,0.68,0.13,0.7,0.11,0.09,10089,-618,2408,2720,0.89,1.01,72.9,15.8,12041,6409,2652,861,151,16,10575,985,704,2483,218,66,1.03,True,False,21-23,0.7059412550066756,0.0657543391188251,0.04699599465954606,0.1657543391188251,0.014552736982643524,0.004405874499332443
3886,seb,Sebastian Bucki,31,United States,,"Ghost, New Identity, Bee's Money Crew",10456,10680,45.5,76.0,4.1,603,15586,0.98,0.67,0.15,0.69,0.11,0.11,7209,-224,1287,1416,0.91,0.93,70.1,11.6,8377,4714,1876,496,113,10,7010,86,955,2239,128,60,0.97,False,False,30+,0.6704284621270085,0.008224942616679418,0.09133511859219587,0.2141354246365723,0.01224177505738332,0.005738332058148432
14055,propleh,Dmitriy Senigov,25,Russia,Trident,"1WIN, Monolith, Spartak",6962,7069,49.1,74.0,4.2,395,10494,0.98,0.66,0.14,0.67,0.1,0.11,4820,-107,933,1024,0.91,0.95,74.1,13.1,5674,3172,1242,323,78,5,4951,189,496,1241,89,10,1.03,True,False,24-26,0.7111462223498994,0.02714737144498707,0.07124389543234702,0.17825337546681988,0.012783682849755817,0.0014363688595231256
302,kUcheR,Emil Akhundov,33,Russia,,"HellRaisers, Virtus.pro",14944,15089,44.0,74.2,2.6,852,22314,0.99,0.67,0.15,0.68,0.1,0.1,10358,-145,1930,1725,1.12,0.97,74.3,12.6,11956,6807,2730,683,119,19,10659,1101,364,2630,181,16,0.97,False,False,30+,0.7132628479657388,0.07367505353319058,0.0243576017130621,0.17599036402569593,0.01211188436830835,0.0010706638115631692
12129,stk,Anupong Mueangngam,25,Thailand,LZ,"Beyond, Signature, Alpha Red",10034,10257,42.0,74.5,3.0,591,15136,0.98,0.66,0.15,0.68,0.13,0.11,6919,-223,1377,1459,0.94,0.96,73.2,12.7,8217,4552,1743,509,106,9,7220,31,1011,1656,82,55,1.05,True,False,24-26,0.7195535180386685,0.0030894957145704604,0.10075742475583017,0.16503886784931235,0.008172214470799282,0.005481363364560494
8446,ELUSIVE,Ruan van Wyk,29,South Africa,,Bravado,6410,6354,43.9,69.6,3.6,397,10059,1.01,0.64,0.14,0.63,0.1,0.11,4506,56,733,707,1.04,0.91,77.8,10.6,5553,3018,1131,308,43,6,4707,157,413,1051,78,27,0.97,False,False,27-29,0.7343213728549142,0.02449297971918877,0.06443057722308893,0.1639625585023401,0.012168486739469579,0.0042121684867394696
8321,oskarish,Oskar Stenborowski,25,Poland,Anonymo,"x-kom, Illuminar, AGO",18370,18741,50.3,70.7,4.3,1054,28144,0.98,0.65,0.13,0.67,0.1,0.1,12644,-371,2577,2777,0.93,0.96,71.7,13.1,15500,8317,3168,947,191,21,13072,643,984,3428,240,59,0.97,True,False,24-26,0.7115949918345128,0.03500272182906913,0.05356559608056614,0.18660860097985846,0.0130647795318454,0.003211758301578661
7388,SOKER,Aitor Fernández,29,Spain,Gravity 0,"Movistar Riders, x6tence, k1ck",11465,11889,42.5,75.8,2.8,642,16858,0.96,0.68,0.15,0.71,0.12,0.11,7823,-424,1925,1980,0.97,1.04,71.1,16.3,9035,5047,2058,587,114,17,7625,985,665,2089,99,28,0.97,True,False,27-29,0.6650675970344527,0.08591365023986045,0.05800261665939817,0.1822067160924553,0.008634976013955516,0.0024422154382904493
17792,ice,Aman Seitkaliyev,21,Kazakhstan,AVANGAR,"100PG, Unique",7803,8065,58.2,73.1,3.5,436,11668,0.97,0.67,0.12,0.69,0.11,0.12,5317,-262,1131,1222,0.93,0.98,70.6,13.8,6351,3435,1360,447,68,7,5838,203,394,1301,69,26,1.01,True,False,21-23,0.7481737793156479,0.026015635012174805,0.05049339997436883,0.16673074458541587,0.008842752787389465,0.003332051774958349
6593,PKL,Vinicios Coelho,28,Brazil,paiN,"paiN, Luminosity, Wild",19872,20270,51.8,74.3,4.1,1158,30259,0.98,0.66,0.14,0.67,0.1,0.09,13677,-398,3001,3167,0.95,0.99,73.5,13.8,16582,8913,3546,1021,181,16,14758,827,1165,2898,228,42,0.97,True,True,27-29,0.7426529790660226,0.04161634460547504,0.05862520128824476,0.14583333333333334,0.011473429951690822,0.002113526570048309
8569,DEVIL,Timothée Démolon,27,France,UBITEAM,"LDLC, Envy, LDLC White, 3DMAX",11006,11297,48.2,73.3,3.7,636,16582,0.97,0.66,0.13,0.68,0.1,0.09,7544,-291,1544,1636,0.94,0.97,70.2,13.2,9038,4888,1978,566,104,8,7264,287,1065,2228,120,62,0.97,True,False,27-29,0.6600036343812465,0.026076685444303107,0.09676540069053244,0.20243503543521715,0.010903143739778303,0.00563329093221879
3347,seized,Denis Kostin,27,Russia,ex-Singularity,Natus Vincere,26348,26940,45.8,72.8,5.4,1507,39658,0.98,0.66,0.15,0.68,0.08,0.07,18157,-592,3935,4229,0.93,0.99,73.9,14.3,21501,11915,4642,1330,247,23,18815,1313,1434,4193,411,218,0.97,True,False,27-29,0.7140959465614088,0.0498330044026112,0.054425383330803094,0.15913921360255048,0.015598906937908,0.008273872779717625
10666,MAIROLLS,Maitri Sukrob,24,Thailand,LZ,"Alpha Red, Beyond, NSPR",8516,8729,49.1,73.2,3.5,495,12791,0.98,0.67,0.13,0.68,0.1,0.1,5886,-213,1143,1262,0.91,0.95,73.8,13.0,6905,3884,1466,450,80,6,6228,254,512,1409,100,44,1.02,True,False,24-26,0.7313292625645843,0.029826209488022545,0.060122123062470646,0.16545326444340067,0.011742602160638797,0.005166744950681071
7925,gabesson,Gábor Málovics,32,Hungary,,"GameAgents, volgare",7943,8207,42.1,76.0,4.6,441,11654,0.97,0.68,0.16,0.7,0.11,0.11,5470,-264,1142,1096,1.04,1.0,71.8,14.7,6184,3575,1428,369,93,5,4880,1030,288,1628,92,46,0.97,False,False,30+,0.6143774392546897,0.12967392672793654,0.036258340677325945,0.20496034243988417,0.011582525494145788,0.005791262747072894
14957,Mayker,Daryl May,23,Australia,,"Genuine, Chiefs, Surge",7380,7600,49.1,72.9,4.6,433,11216,0.97,0.66,0.13,0.68,0.1,0.1,5083,-220,867,968,0.9,0.91,74.4,11.5,6133,3351,1268,373,81,10,5233,395,346,1320,99,13,1.01,False,False,21-23,0.7090785907859078,0.0535230352303523,0.046883468834688344,0.17886178861788618,0.013414634146341463,0.0017615176151761518
971,KHRN,Jesse Grandell,32,Finland,,"SJ, HAVU",15822,16067,48.0,71.0,4.7,935,24443,0.98,0.65,0.14,0.66,0.1,0.1,10923,-245,1927,2121,0.91,0.92,72.1,11.2,13520,7141,2825,817,132,8,12016,111,710,2704,224,78,0.97,False,False,30+,0.7594488686638857,0.007015547971179371,0.044874225761597775,0.17090127670332447,0.014157502212109721,0.004929844520288207
11248,Leaf,Sattawut Reathong,28,Thailand,,"Lucid Dream, Maple, Signature",6618,6689,44.2,72.1,3.5,398,10120,0.99,0.65,0.13,0.66,0.09,0.08,4618,-71,882,809,1.09,0.97,71.5,12.4,5502,3054,1179,338,43,4,3794,708,833,1216,59,15,1.02,False,False,27-29,0.5732849803566032,0.10698096101541252,0.12586884255061953,0.1837413115744938,0.00891508008461771,0.0022665457842248413
11891,phr,Tomasz Wójcik,25,Poland,Illuminar,"Illuminar, AGO, Virtus.pro",22976,23369,53.3,73.2,5.8,1312,35125,0.98,0.65,0.13,0.67,0.09,0.09,15974,-393,2796,2915,0.96,0.93,73.0,11.3,19151,10531,4139,1066,221,17,17039,679,1177,3651,399,54,1.02,True,False,24-26,0.741599930362117,0.02955257660167131,0.05122736768802228,0.1589049442896936,0.017365947075208915,0.0023502785515320335
8137,reltuC,Stephen Cutler,33,United States,,CLG,14788,14862,40.5,73.3,3.7,865,22664,1.0,0.65,0.15,0.66,0.09,0.1,10411,-74,1888,1855,1.02,0.95,73.8,12.3,12253,6991,2630,656,122,12,10174,805,760,2803,215,50,0.97,False,False,30+,0.6879902623748986,0.054436029212875305,0.05139302136867731,0.18954557749526643,0.01453881525561266,0.0033811198268866647
7716,chopper,Leonid Vishnyakov,25,Russia,Spirit,"Spirit, Vega Squadron",19066,19479,57.4,72.1,4.4,1103,29250,0.98,0.65,0.13,0.67,0.1,0.09,13161,-413,2856,3120,0.92,0.98,70.8,13.4,16089,8598,3421,957,171,14,13854,178,1583,3172,270,72,0.97,True,False,24-26,0.7266337983845589,0.009335990768908004,0.08302737857967062,0.16636945347739432,0.014161334312388545,0.0037763558166369455
11161,Drea3er,ZhiTao Zhang,27,China,CatEvil,"New4, FIVE, BTRG",7210,7560,53.8,73.8,2.7,415,10684,0.95,0.67,0.13,0.71,0.09,0.1,4894,-350,996,1044,0.95,0.97,71.4,13.8,5790,3143,1286,375,80,10,4743,568,534,1305,53,29,1.01,True,False,27-29,0.6578363384188627,0.07877947295423024,0.07406380027739251,0.180998613037448,0.007350901525658807,0.004022191400832178
7368,Hyper,Bartosz Wolny,32,Poland,,"AGG, Vexed, Kinguin, Izako Boars",11144,11311,41.8,69.9,2.8,646,16949,0.99,0.66,0.12,0.67,0.08,0.08,7776,-167,1364,1556,0.88,0.92,71.4,11.5,9173,5154,2004,516,90,12,7734,640,792,1832,128,29,0.96,False,False,30+,0.6940057430007178,0.057430007178750894,0.07106963388370424,0.16439339554917445,0.01148600143575018,0.00260229720028715
9019,Surreal,Kia Man,26,United Kingdom,Endpoint,"Endpoint, Epsilon, Complexity",26062,26818,43.6,72.2,3.3,1518,39795,0.97,0.65,0.13,0.67,0.1,0.09,17945,-756,4108,4290,0.96,1.0,71.1,14.5,21850,11747,4581,1342,248,27,17259,2721,1319,4470,314,58,0.96,True,False,24-26,0.6622285319622438,0.10440488066917351,0.05061008364668867,0.17151408180492672,0.012048192771084338,0.0022254623589901003
11995,TMB,Thomas Bundsbæk,20,Denmark,ex-MAD Lions,"MAD Lions, AGF, Copenhagen Flames",13000,13494,47.2,77.6,7.5,738,19595,0.96,0.66,0.16,0.69,0.1,0.09,8876,-494,2238,2431,0.92,1.03,73.5,16.2,10719,5711,2373,640,137,15,8927,1016,705,2050,288,67,1.05,True,False,<=20,0.6866923076923077,0.07815384615384616,0.05423076923076923,0.1576923076923077,0.022153846153846152,0.005153846153846154
8566,LUCAS1,Lucas Teles,27,Brazil,,"Immortals, Luminosity, MIBR, Tempo Storm",16073,16554,47.0,76.6,3.9,943,24480,0.97,0.66,0.16,0.68,0.1,0.09,11048,-481,2454,2613,0.94,0.99,71.3,13.8,13432,7188,2877,816,153,14,11720,259,722,3072,206,130,0.96,False,True,27-29,0.7291731475144653,0.016113979966403284,0.044920052261556646,0.19112797859764824,0.012816524606482922,0.008088098052634853
14388,The eLiVe,Erik Sith,23,Slovakia,Enterprise,"Enterprise, Universe",9244,9465,52.1,71.7,4.8,529,14315,0.98,0.65,0.12,0.66,0.1,0.09,6371,-221,1252,1303,0.96,0.95,72.8,13.0,7944,4163,1642,476,81,9,6426,477,707,1510,126,34,1.01,True,False,21-23,0.6951536131544785,0.0516010385114669,0.0764820424058849,0.16334919948074428,0.013630463003028993,0.0036780614452617912
823,Maniac,Mathieu Quiquerez,32,Switzerland,,"LDLC, Titan",14478,14866,39.4,74.4,2.1,837,22049,0.97,0.66,0.14,0.67,0.08,0.08,9958,-388,1767,2096,0.84,0.91,72.7,11.5,12091,6527,2556,719,145,11,10700,151,716,2739,158,21,0.96,False,False,30+,0.7390523552976931,0.01042961735046277,0.04945434452272413,0.18918358889349357,0.010913109545517337,0.0014504765851636966
303,starix,Sergey Ischuk,34,Ukraine,,"Natus Vincere, Spirit",10839,11114,47.6,73.2,3.8,630,16590,0.98,0.65,0.14,0.67,0.09,0.09,7480,-275,1471,1525,0.96,0.96,74.9,12.9,9110,4941,1890,525,112,12,7735,726,321,1897,144,20,0.96,False,False,30+,0.7136267183319495,0.06698034874065874,0.029615278162192085,0.17501614540086724,0.013285358427899253,0.0018451886705415628
17918,nosraC,Carson O'Reilly,22,United States,Gaimin Gladiators,"Gaimin Gladiators, Rebirth, ChocoCheck, Recon 5",8880,9253,49.6,75.6,6.1,503,13296,0.96,0.67,0.14,0.7,0.09,0.08,6059,-373,1446,1607,0.9,1.01,72.5,15.5,7237,3894,1626,434,93,12,6461,221,557,1441,151,89,1.03,True,False,21-23,0.7275900900900901,0.024887387387387386,0.06272522522522522,0.16227477477477478,0.017004504504504504,0.010022522522522523
7170,SmithZz,Edouard Dubourdeaux,33,France,,"G2, Titan, VeryGames, Envy, LDLC",19726,20269,41.4,66.1,2.3,1161,30130,0.97,0.65,0.14,0.67,0.1,0.08,13534,-543,3512,3506,1.0,1.06,76.6,16.7,16596,8813,3519,1007,176,19,9307,5426,924,3816,210,59,0.96,False,False,30+,0.47181384974145796,0.27506843759505223,0.0468417317246274,0.1934502686809287,0.0106458481192335,0.0029909763763560785
14221,kaper,Kacper Słoma,26,Poland,GRAFICIARZE,"AGO, Kinguin, Wisla Krakow, adwokacik",9154,9322,44.2,72.1,3.8,536,14240,0.98,0.64,0.14,0.65,0.1,0.1,6379,-168,1169,1176,0.99,0.94,72.2,11.8,7861,4256,1573,455,88,7,6585,161,707,1571,140,5,1.02,True,False,24-26,0.7193576578544898,0.017587939698492462,0.07723399606729299,0.17161896438715316,0.01529386060738475,0.0005462093074065982
16921,nafany,Vladislav Gorshkov,21,Russia,Cloud9,"Gambit Youngsters, Gambit",15599,16297,51.1,74.4,4.9,885,23491,0.96,0.66,0.14,0.69,0.1,0.08,10636,-698,2853,3450,0.83,1.03,76.0,16.9,12855,6888,2745,805,184,14,11360,478,1410,2138,213,46,1.04,True,False,21-23,0.7282518110135265,0.03064298993525226,0.0903904096416437,0.1370600679530739,0.013654721456503621,0.002948906981216745
8598,Marek,Tzu-Chi Huang,28,Taiwan,YK,"EHOME, After",7439,7664,51.6,72.6,3.7,434,11442,0.97,0.65,0.13,0.67,0.09,0.1,5131,-225,996,983,1.01,0.96,72.0,12.7,6311,3377,1282,399,64,9,5318,373,444,1256,61,10,0.96,True,False,27-29,0.7148810323968275,0.050141148003763944,0.05968544159161178,0.1688398978357306,0.00820002688533405,0.0013442667025137787
15563,SADDYX,Tuomas Louhimaa,21,Finland,temp,SJ,11404,11767,47.6,74.6,6.0,647,17350,0.97,0.66,0.14,0.68,0.1,0.1,7881,-363,1698,1660,1.02,1.0,71.8,14.3,9469,5195,1975,599,98,14,8042,457,822,1893,187,46,1.03,True,False,21-23,0.7051911609961417,0.04007365836548579,0.07207997193967029,0.1659943879340582,0.01639775517362329,0.004033672395650649
8150,maeVe,Lasse Elgaard,32,Denmark,,"Tricked, Escape, Reason",8154,8285,40.5,72.3,3.5,487,12606,0.98,0.65,0.14,0.66,0.08,0.07,5661,-131,1096,1205,0.91,0.94,75.4,12.6,6945,3700,1504,390,64,3,5400,630,542,1448,104,40,0.96,False,False,30+,0.6622516556291391,0.0772626931567329,0.06647044395388767,0.1775815550649988,0.012754476330635272,0.0049055678194751045
329,Kairi,David de Miguel,34,Spain,,"x6tence, PENTA",6763,6967,37.7,74.1,6.0,404,10297,0.97,0.66,0.15,0.68,0.1,0.09,4657,-204,1168,1119,1.04,1.05,69.9,16.3,5640,3045,1200,344,64,4,3208,1595,319,1471,170,14,0.96,False,False,30+,0.4743457045689783,0.23584208191630934,0.047168416383261864,0.2175070235102765,0.025136773621174033,0.0020700872393908027
11460,Tommy,Kumaresan Ramani,28,Singapore,,BOOT-d[S],6700,7023,46.0,76.2,2.9,387,9900,0.95,0.68,0.15,0.71,0.12,0.1,4561,-323,1100,1186,0.93,1.02,70.9,15.2,5339,2918,1225,347,64,7,4758,141,477,1269,65,3,1.04,False,False,27-29,0.7101492537313433,0.021044776119402985,0.07119402985074627,0.18940298507462686,0.009701492537313432,0.00044776119402985075
8733,bodito,Patrik Boda,24,Hungary,ONYX,"Budapest Five, Salamander, Pixel, Sensei",8082,8487,46.6,74.3,3.6,446,11985,0.95,0.67,0.14,0.71,0.11,0.1,5492,-405,1208,1385,0.87,0.98,73.1,15.1,6493,3526,1447,431,78,10,5544,561,296,1539,96,63,0.96,True,False,24-26,0.6859688195991092,0.06941351150705272,0.03662459787181391,0.19042316258351893,0.011878247958426132,0.0077951002227171495
17929,Walco,Colby Walsh,20,Canada,EG.CD,"RBG, Carpe Diem",8861,9311,57.4,73.9,7.7,504,13362,0.95,0.66,0.13,0.7,0.1,0.09,5981,-450,1553,1653,0.94,1.04,71.9,16.7,7381,3779,1631,473,89,9,6513,182,534,1439,182,44,1.02,True,False,<=20,0.7350186209231464,0.020539442500846404,0.060264078546439455,0.16239702065229658,0.020539442500846404,0.004965579505699131
8507,stanislaw,Peter Jarguz,28,Canada,,"Evil Geniuses, OpTic, Complexity, Liquid",22263,22790,47.5,72.8,6.0,1338,34605,0.98,0.64,0.14,0.66,0.1,0.09,15402,-527,3246,3668,0.88,0.96,72.9,13.2,19203,10067,4042,1087,184,22,14991,755,2112,3954,397,100,0.96,False,False,27-29,0.6733593855275569,0.03391277006692719,0.09486592103490096,0.17760409648295378,0.017832277770291515,0.004491757624758568
8453,SEMINTE,Valentin Bodea,25,Romania,Nexus,"Nexus, XPC",11705,12182,49.3,71.8,3.0,679,17833,0.96,0.66,0.12,0.68,0.09,0.09,7983,-477,1492,1596,0.93,0.94,73.5,12.3,9850,5128,2125,609,110,11,8670,247,717,1960,109,19,0.96,True,False,24-26,0.7407090986757796,0.02110209312259718,0.061255873558308416,0.16744980777445537,0.009312259718069201,0.0016232379325074753
12490,expro,Heng Yang,23,China,Lynn Vision,"Lynn Vision, Invictus, EHOME",7817,8085,44.7,75.4,4.4,438,11619,0.97,0.67,0.13,0.7,0.1,0.09,5435,-268,1250,1229,1.02,1.03,72.3,15.6,6184,3590,1392,374,74,5,5250,901,178,1344,144,24,1.03,True,False,21-23,0.6716131508251247,0.1152616093130357,0.022770883970832802,0.17193296661123192,0.01842138927977485,0.0030702315466291418
3730,HOLMES,Petar Dimitrijević,30,Serbia,iNation,Squared,8068,8433,44.6,77.9,4.5,459,12013,0.96,0.67,0.15,0.7,0.1,0.1,5522,-365,1104,1083,1.02,0.98,73.1,14.3,6491,3552,1489,397,74,10,5691,68,865,1308,126,34,0.96,True,False,30+,0.705379276152702,0.00842835894893406,0.1072136836886465,0.16212196331184928,0.015617253346554288,0.00421417947446703
9545,xms,Alexandre Forté,25,France,,"Envy, Heretics, LDLC",12206,12830,59.0,71.0,2.9,712,18783,0.95,0.65,0.12,0.68,0.11,0.1,8266,-624,1738,2207,0.79,0.93,69.6,12.9,10517,5318,2135,649,149,15,8215,196,956,2732,110,25,0.96,False,False,24-26,0.6730296575454694,0.016057676552515155,0.07832213665410453,0.22382434868097656,0.0090119613304932,0.0020481730296575454
14359,w1nt3r,Alikhan Kopzhanov,24,Kazakhstan,AVANGAR,"100PG, Unique, Se7en, BOOT-d[S]",9556,9752,49.5,72.0,3.9,558,14906,0.98,0.64,0.12,0.65,0.09,0.1,6653,-196,938,1016,0.92,0.87,72.5,9.2,8253,4387,1716,470,73,7,6980,245,398,1811,108,43,1.0,True,False,24-26,0.7304311427375471,0.025638342402678944,0.041649225617413146,0.1895144411887819,0.011301799916282964,0.004499790707408958
9053,Uber,Michael Stapells,25,Canada,,"Enemy, Complexity, Selfless",6674,6973,50.2,73.6,3.9,398,10027,0.96,0.67,0.14,0.7,0.12,0.11,4584,-299,954,1001,0.95,0.98,71.9,14.1,5443,2986,1189,335,66,8,4608,166,468,1330,98,22,0.96,False,False,24-26,0.6904405154330236,0.024872640095894516,0.07012286484866646,0.19928079112975727,0.014683847767455798,0.003296373988612526
9816,Aleksib,Aleksi Virolainen,25,Finland,G2,"OG, ENCE, HAVU",17605,17978,39.1,74.4,8.5,1037,27513,0.98,0.64,0.17,0.65,0.11,0.1,12258,-373,2754,3050,0.9,0.98,74.1,14.0,15255,8110,3106,897,133,12,11946,660,1692,2714,564,79,0.96,True,False,24-26,0.6785572280602101,0.0374893496165862,0.09610905992615734,0.15416074978699232,0.032036353308719116,0.004487361545015621
